trail_id,count
117373,5
133619,5
102436,5
144829,5
204508,5
197769,5
197745,5
142751,5
105236,5
13183,5
189829,5
58603,5
117273,5
175600,5
211508,5
188221,5
120179,5
120229,5
178154,5
4385,5
4427,5
142726,5
142728,5
25239,5
144800,5
14806,5
54542,5
120232,5
120234,5
54569,5
212985,5
58606,5
58630,5
120339,5
144865,5
25260,5
82243,5
144884,5
25235,5
13128,5
117213,5
175562,5
36974,5
36950,5
36975,5
189843,5
58644,5
54626,5
120205,5
212941,5
78430,5
27435,5
78434,5
78420,5
78414,5
117101,5
58824,5
58784,5
6064,5
133485,5
54231,5
14912,5
82357,5
133568,5
120305,5
78380,5
196218,5
27409,5
105332,5
105344,5
13089,5
25244,5
25245,5
25248,5
158659,5
82263,5
25237,5
39207,5
54460,5
212986,5
178312,5
213037,5
213042,5
120426,5
120396,5
25224,5
82291,5
6146,5
175362,5
58829,5
54076,5
178446,5
4201,5
4197,5
14945,5
178325,5
178324,5
78371,5
13091,5
13083,5
105343,5
27448,5
27445,5
39318,5
25086,5
144976,5
82498,5
197844,5
197845,5
158538,5
178323,5
82431,5
158551,5
25132,5
82352,5
120313,5
213033,5
39184,5
133525,5
102059,5
158376,5
82679,5
24947,5
82655,5
197917,5
197922,5
158373,5
142603,5
189953,5
175263,5
36789,5
175238,5
82842,5
82806,5
24935,5
36900,5
117221,5
58827,5
160927,5
27474,5
78373,5
205620,5
142609,5
145029,5
82623,5
158442,5
144997,5
204449,5
178409,5
39333,5
54162,5
15035,5
101903,5
158265,5
24906,5
198009,5
82891,5
82885,5
15031,5
142581,5
205677,5
205685,5
135384,5
116993,5
175220,5
59075,5
145149,5
135350,5
6180,5
117122,5
142605,5
78198,5
78276,5
160985,5
142578,5
133477,5
133478,5
133463,5
178419,5
4181,5
4187,5
4199,5
4200,5
59212,5
135441,5
175196,5
135375,5
158054,5
158058,5
101882,5
120597,5
161021,5
27543,5
78151,5
78184,5
105539,5
205739,5
205727,5
105540,5
82887,5
6168,5
6169,5
175222,5
175223,5
175225,5
117089,5
78219,5
178515,5
54007,5
54011,5
4164,5
133412,5
133416,5
197991,5
197985,5
196153,5
196157,5
196158,5
142535,5
211376,5
157920,5
83363,5
83364,5
53846,5
53849,5
4061,5
120731,5
101832,5
117016,5
117060,5
196149,5
83182,5
158012,5
15072,5
15073,5
39450,5
53954,5
53880,5
39471,5
120598,5
120613,5
4118,5
120662,5
101848,5
15177,5
24684,5
24687,5
175077,5
196168,5
105590,5
15216,5
157862,5
24565,5
24619,5
15202,5
175059,5
59333,5
116807,5
116827,5
175062,5
175052,5
175053,5
175076,5
24701,5
24702,5
175088,5
175099,5
116981,5
116816,5
6294,5
116860,5
83308,5
204308,5
120712,5
178684,5
24692,5
83324,5
24675,5
24660,5
157814,5
24537,5
157807,5
187875,5
53596,5
133245,5
120869,5
24558,5
175025,5
196130,5
78010,5
27719,5
53491,5
101602,5
101638,5
101703,5
83446,5
157868,5
198163,5
161122,5
205788,5
205781,5
78055,5
59420,5
157859,5
39616,5
53614,5
178764,5
120838,5
120830,5
133315,5
133287,5
83724,5
157658,5
120911,5
120914,5
39749,5
53465,5
133175,5
145347,5
36498,5
36538,5
190121,5
190123,5
135529,5
211351,5
211341,5
157566,5
53568,5
39600,5
213312,5
196129,5
161181,5
27716,5
205833,5
161195,5
101548,5
15276,5
15291,5
15318,5
24549,5
24552,5
24540,5
15245,5
178911,5
133124,5
187753,5
53343,5
133119,5
101513,5
101537,5
157603,5
116710,5
116687,5
83925,5
24344,5
198339,5
157527,5
157562,5
39760,5
27749,5
27697,5
77927,5
12872,5
12874,5
211305,5
6392,5
135591,5
83670,5
83681,5
157710,5
205824,5
12856,5
12844,5
196044,5
196048,5
59784,5
116602,5
174815,5
15416,5
53157,5
53111,5
39950,5
53007,5
12870,5
12787,5
12821,5
12793,5
12829,5
174790,5
36490,5
59781,5
133147,5
187714,5
187688,5
121148,5
121153,5
121122,5
83939,5
12866,5
157564,5
24360,5
24313,5
24363,5
24302,5
24356,5
187673,5
178970,5
101315,5
157462,5
24328,5
204110,5
157463,5
101326,5
204139,5
101336,5
77843,5
77836,5
27782,5
27740,5
27742,5
142249,5
142245,5
135658,5
24306,5
24340,5
116598,5
6437,5
116592,5
116635,5
161232,5
27735,5
39821,5
133101,5
179032,5
179033,5
53136,5
187626,5
133066,5
53133,5
121263,5
179132,5
179120,5
179122,5
121202,5
187538,5
52992,5
52993,5
77801,5
145491,5
15549,5
24244,5
101232,5
24293,5
204080,5
83990,5
59964,5
59967,5
135673,5
59938,5
59913,5
135635,5
27767,5
27776,5
101354,5
15467,5
15454,5
15455,5
174721,5
116501,5
116497,5
135601,5
84292,5
157300,5
198439,5
198429,5
133003,5
213427,5
39981,5
39982,5
59969,5
59959,5
116477,5
135666,5
116460,5
12739,5
12726,5
12765,5
12716,5
12758,5
12762,5
59955,5
60004,5
59962,5
6530,5
59952,5
52975,5
121347,5
204086,5
83996,5
77789,5
77790,5
105875,5
77757,5
121421,5
121491,5
101117,5
15615,5
198523,5
157224,5
15585,5
84268,5
116399,5
59993,5
60009,5
6551,5
105959,5
121457,5
121508,5
121539,5
12774,5
12691,5
105967,5
60023,5
59996,5
116458,5
116459,5
116437,5
132999,5
121356,5
179205,5
179207,5
179228,5
121376,5
101246,5
77728,5
145583,5
157103,5
157125,5
157146,5
157104,5
157197,5
157208,5
24086,5
161347,5
12670,5
135762,5
116325,5
60017,5
52531,5
157073,5
157072,5
142217,5
195983,5
196024,5
77700,5
77623,5
161359,5
161384,5
77668,5
145522,5
204075,5
187495,5
132923,5
213513,5
213520,5
121450,5
105915,5
157053,5
204043,5
101073,5
84533,5
145585,5
101083,5
15653,5
40091,5
77563,5
142096,5
116262,5
174600,5
174574,5
145617,5
101031,5
84535,5
116366,5
211187,5
135702,5
12664,5
27889,5
27866,5
77581,5
77575,5
15568,5
121411,5
132914,5
132915,5
179296,5
179261,5
187437,5
174614,5
36183,5
190378,5
100823,5
84839,5
84836,5
156894,5
156895,5
23939,5
36209,5
116322,5
135735,5
135737,5
77524,5
6648,5
60298,5
60162,5
24039,5
198660,5
101032,5
101035,5
40182,5
179442,5
40189,5
132828,5
179346,5
179347,5
179363,5
198692,5
100968,5
156947,5
198672,5
101008,5
15817,5
15819,5
84882,5
198778,5
23863,5
84877,5
198758,5
23864,5
174316,5
60321,5
116223,5
116234,5
6694,5
135850,5
52147,5
187239,5
142039,5
27954,5
195896,5
195899,5
12559,5
12562,5
205979,5
60393,5
40214,5
132781,5
121727,5
203957,5
84734,5
6604,5
106186,5
142066,5
100624,5
156763,5
121752,5
179677,5
187226,5
3508,5
187222,5
52086,5
135859,5
6724,5
213742,5
213722,5
15837,5
15838,5
85016,5
100672,5
77405,5
27992,5
28001,5
60399,5
116136,5
60372,5
135872,5
211104,5
156843,5
121661,5
187292,5
187297,5
52278,5
142023,5
142024,5
106199,5
6723,5
6708,5
6756,5
106437,5
141838,5
213802,5
156609,5
100524,5
161490,5
28020,5
12526,5
77326,5
135890,5
116069,5
36073,5
6759,5
23812,5
121780,5
213717,5
213725,5
141944,5
77384,5
28003,5
28006,5
52089,5
121908,5
3459,5
145823,5
145804,5
85091,5
198844,5
156720,5
6766,5
15890,5
156595,5
100519,5
198955,5
198919,5
100557,5
156599,5
36038,5
60662,5
174086,5
36069,5
174094,5
36017,5
6795,5
116105,5
12506,5
195854,5
195872,5
106411,5
195865,5
195880,5
77295,5
141780,5
23782,5
85175,5
85102,5
156699,5
52148,5
52138,5
179702,5
179696,5
116042,5
77259,5
15976,5
15968,5
15931,5
15920,5
15975,5
145855,5
115963,5
60706,5
60718,5
173988,5
35999,5
211062,5
135904,5
135897,5
77251,5
161529,5
28104,5
77284,5
12489,5
161537,5
141772,5
12477,5
156618,5
132686,5
3410,5
132691,5
52032,5
52033,5
132693,5
51986,5
156458,5
85297,5
156520,5
132650,5
51865,5
51868,5
187107,5
40505,5
135938,5
6848,5
6849,5
173967,5
122111,5
3316,5
15951,5
198977,5
77184,5
206060,5
135941,5
116005,5
190589,5
190592,5
173886,5
135937,5
51993,5
179809,5
179815,5
40503,5
51933,5
51905,5
141779,5
77215,5
77004,5
16019,5
23502,5
156283,5
23563,5
85584,5
85587,5
85629,5
115855,5
211007,5
190617,5
61009,5
173819,5
61033,5
206109,5
12425,5
106591,5
206076,5
206065,5
206067,5
28199,5
28194,5
28177,5
28229,5
100385,5
23586,5
156336,5
100410,5
15952,5
100402,5
122057,5
179960,5
132550,5
132551,5
213951,5
51690,5
187002,5
51657,5
51655,5
40665,5
61182,5
173673,5
61183,5
173757,5
51521,5
213956,5
213958,5
132549,5
195676,5
76788,5
195660,5
195661,5
141536,5
12350,5
115736,5
61181,5
179957,5
51725,5
122170,5
180005,5
51713,5
213878,5
161635,5
195709,5
28332,5
195655,5
136062,5
173612,5
122351,5
100183,5
203787,5
145998,5
40698,5
51534,5
61075,5
6908,5
173747,5
206171,5
28389,5
141541,5
100290,5
23518,5
145963,5
156248,5
85660,5
180143,5
213927,5
186965,5
40668,5
213929,5
122202,5
16075,5
180271,5
186907,5
180236,5
23522,5
61332,5
210928,5
186831,5
180357,5
186819,5
132410,5
146059,5
146029,5
28367,5
206209,5
141480,5
161779,5
115687,5
173522,5
173548,5
173549,5
145983,5
180294,5
173621,5
115782,5
115764,5
106833,5
12279,5
195604,5
100229,5
85743,5
85746,5
85747,5
85769,5
85749,5
16088,5
203798,5
210897,5
61385,5
51023,5
186802,5
132373,5
132350,5
23355,5
146118,5
161777,5
12249,5
195588,5
12227,5
136114,5
61482,5
190740,5
61460,5
186887,5
51261,5
51262,5
51249,5
51253,5
173555,5
206212,5
206191,5
23459,5
23451,5
199107,5
199101,5
16117,5
100238,5
132502,5
51279,5
203723,5
100035,5
100011,5
100040,5
86002,5
86044,5
199159,5
146113,5
115558,5
61658,5
61545,5
190793,5
107013,5
141388,5
86063,5
86180,5
132446,5
51217,5
173425,5
28431,5
76605,5
195557,5
206258,5
115521,5
146111,5
155981,5
156015,5
155974,5
156080,5
156114,5
199116,5
180348,5
23167,5
155631,5
86323,5
23229,5
199216,5
199217,5
99963,5
180562,5
115443,5
210832,5
210833,5
173046,5
35547,5
173061,5
195532,5
76507,5
107010,5
107011,5
141349,5
206305,5
141324,5
12193,5
161931,5
141345,5
16192,5
16168,5
85999,5
146112,5
214037,5
186796,5
107138,5
107086,5
186727,5
180702,5
122699,5
50853,5
40917,5
132353,5
180609,5
180597,5
141308,5
136198,5
172968,5
35527,5
76462,5
76516,5
76519,5
180668,5
76512,5
76513,5
76503,5
12116,5
12117,5
141286,5
12154,5
76509,5
122420,5
50996,5
186785,5
51010,5
132357,5
3025,5
86227,5
23278,5
122758,5
50759,5
180809,5
122678,5
122743,5
199259,5
155535,5
16328,5
115424,5
115432,5
115415,5
190969,5
136179,5
136191,5
136194,5
136181,5
86384,5
76522,5
76523,5
161985,5
195498,5
161959,5
141246,5
141250,5
180599,5
180592,5
50901,5
50897,5
180662,5
40947,5
99843,5
23150,5
210735,5
210756,5
115312,5
172800,5
172746,5
172804,5
99684,5
203539,5
28563,5
161998,5
141273,5
76238,5
28626,5
76333,5
12096,5
210743,5
199337,5
203617,5
99805,5
2959,5
50822,5
50810,5
50816,5
141269,5
155599,5
155559,5
146200,5
50604,5
122741,5
203593,5
203595,5
99850,5
86862,5
155339,5
23016,5
86888,5
155401,5
23009,5
186648,5
50579,5
141192,5
7198,5
136219,5
136204,5
122872,5
122830,5
122880,5
199373,5
132183,5
214092,5
206361,5
141225,5
107275,5
12025,5
206378,5
141208,5
146284,5
86755,5
86751,5
16364,5
146256,5
186692,5
132193,5
50649,5
122863,5
122921,5
122853,5
122854,5
122857,5
50603,5
122868,5
122869,5
35316,5
210765,5
180983,5
122902,5
122907,5
181040,5
186601,5
50491,5
162155,5
162144,5
76196,5
11982,5
141116,5
35297,5
35328,5
115264,5
186650,5
41074,5
122845,5
136234,5
115322,5
115361,5
28709,5
195382,5
172553,5
115301,5
172586,5
62367,5
210729,5
16508,5
16516,5
146421,5
141125,5
162198,5
11988,5
35304,5
35305,5
35306,5
172587,5
35262,5
122833,5
122835,5
122839,5
41194,5
172625,5
62301,5
210762,5
141124,5
122864,5
41184,5
2824,5
132127,5
99534,5
203478,5
146339,5
146329,5
115180,5
115187,5
210669,5
11973,5
107516,5
11976,5
206468,5
28820,5
28786,5
210665,5
210657,5
191081,5
35226,5
210662,5
172539,5
191077,5
132128,5
115251,5
28775,5
76097,5
75990,5
76027,5
162280,5
28792,5
146422,5
16501,5
22896,5
87042,5
22913,5
86989,5
41204,5
41179,5
122895,5
122898,5
214244,5
186568,5
50302,5
50379,5
50316,5
123002,5
155180,5
146454,5
146466,5
87072,5
22865,5
99552,5
99559,5
122944,5
28834,5
75958,5
75927,5
132080,5
132067,5
99407,5
99461,5
155177,5
28821,5
107537,5
35155,5
35198,5
62558,5
172469,5
172497,5
172511,5
22845,5
22847,5
22850,5
22843,5
155176,5
22860,5
16498,5
99439,5
154940,5
199549,5
22808,5
99418,5
16532,5
16581,5
99427,5
99428,5
172390,5
210627,5
35168,5
115138,5
210617,5
75881,5
28844,5
75800,5
75934,5
195280,5
75898,5
75943,5
162285,5
140882,5
162321,5
7352,5
99384,5
50209,5
50199,5
50186,5
50173,5
132013,5
50185,5
41387,5
115097,5
172341,5
28988,5
22684,5
87686,5
22729,5
154830,5
203372,5
195237,5
75784,5
162487,5
107728,5
11837,5
35062,5
62836,5
172283,5
87098,5
132088,5
123046,5
50222,5
75724,5
206510,5
140832,5
162507,5
99252,5
99248,5
16679,5
181172,5
186448,5
50154,5
181206,5
181281,5
172231,5
210586,5
210588,5
172262,5
210581,5
199693,5
203358,5
99231,5
75602,5
11801,5
195187,5
136438,5
136439,5
62830,5
62856,5
62845,5
123109,5
99329,5
155003,5
75689,5
75684,5
162551,5
162553,5
75606,5
22565,5
154538,5
154555,5
22562,5
154559,5
186442,5
181320,5
186417,5
62999,5
172119,5
35029,5
35036,5
172127,5
210540,5
11787,5
22564,5
75503,5
75505,5
29027,5
162704,5
75468,5
11783,5
75495,5
210521,5
181288,5
123188,5
123192,5
50089,5
22610,5
154726,5
29014,5
29008,5
75392,5
75336,5
49915,5
123401,5
123402,5
214488,5
2544,5
2545,5
210492,5
63056,5
172086,5
191227,5
63071,5
75345,5
140679,5
11698,5
11775,5
162779,5
29075,5
162754,5
11704,5
206620,5
136507,5
7491,5
123271,5
186438,5
50010,5
49979,5
214427,5
154594,5
22580,5
99167,5
131817,5
49810,5
199832,5
199834,5
199822,5
154302,5
22386,5
154290,5
75297,5
7557,5
191286,5
34911,5
63089,5
171984,5
2552,5
2541,5
75325,5
108013,5
206652,5
206645,5
75316,5
75290,5
75335,5
75295,5
41423,5
131884,5
49935,5
88040,5
22524,5
154444,5
154466,5
99110,5
98981,5
16799,5
98943,5
203256,5
16803,5
88192,5
88180,5
88141,5
7515,5
114855,5
171893,5
29228,5
49763,5
49764,5
2530,5
123493,5
206669,5
206691,5
108116,5
75268,5
206731,5
34853,5
171882,5
171890,5
199836,5
146729,5
146703,5
49948,5
49902,5
49903,5
49957,5
171999,5
214573,5
22348,5
22376,5
22339,5
154186,5
154201,5
154202,5
214529,5
136568,5
34826,5
34800,5
34817,5
7563,5
7533,5
41639,5
41641,5
108257,5
108235,5
162864,5
29264,5
206763,5
206753,5
206754,5
114688,5
99012,5
49917,5
49812,5
181377,5
140465,5
140441,5
162862,5
195062,5
131705,5
154066,5
154112,5
16861,5
16837,5
16840,5
16821,5
49684,5
34786,5
7568,5
114703,5
34751,5
11535,5
11536,5
49593,5
49594,5
162905,5
29337,5
195058,5
75119,5
29299,5
171586,5
171650,5
34747,5
186298,5
186299,5
186305,5
181429,5
186302,5
75180,5
29275,5
162902,5
98916,5
88520,5
98844,5
98868,5
131757,5
131776,5
49634,5
41669,5
131663,5
214604,5
214630,5
22270,5
22272,5
22234,5
88532,5
22283,5
171531,5
114543,5
114589,5
171525,5
114697,5
7642,5
171561,5
140292,5
214560,5
195035,5
195049,5
195051,5
108350,5
108353,5
108376,5
108343,5
171448,5
136630,5
114614,5
195003,5
41757,5
49389,5
49445,5
123786,5
140289,5
74960,5
29357,5
11476,5
140210,5
140234,5
210349,5
210409,5
98816,5
98817,5
49554,5
49523,5
49531,5
181554,5
140301,5
206816,5
49585,5
49474,5
49427,5
41764,5
146947,5
88605,5
88656,5
98823,5
29437,5
49303,5
49304,5
181685,5
2317,5
49266,5
98632,5
16983,5
140167,5
34606,5
171291,5
34580,5
171300,5
171372,5
171390,5
171385,5
49518,5
195007,5
194999,5
195000,5
11494,5
195015,5
206857,5
11451,5
131577,5
16981,5
98642,5
200030,5
200025,5
146905,5
16965,5
49535,5
98589,5
22119,5
98547,5
153369,5
153316,5
22102,5
22139,5
22132,5
11455,5
140082,5
108552,5
108576,5
140115,5
147043,5
98541,5
17022,5
29453,5
136790,5
7782,5
210288,5
136781,5
114456,5
136761,5
114453,5
22176,5
22130,5
153516,5
153596,5
214659,5
41796,5
74953,5
194972,5
17084,5
186185,5
186187,5
123845,5
181747,5
181769,5
49173,5
22079,5
114339,5
171119,5
171106,5
171158,5
191480,5
98444,5
200138,5
200124,5
74783,5
194943,5
163153,5
194945,5
108626,5
140071,5
108593,5
114338,5
98666,5
88869,5
153515,5
153503,5
181665,5
123736,5
181682,5
11405,5
114323,5
153113,5
153115,5
203016,5
200157,5
153142,5
153125,5
98501,5
74608,5
34452,5
64210,5
170885,5
170970,5
170985,5
34488,5
114331,5
74722,5
74638,5
29572,5
29536,5
29529,5
29608,5
140035,5
140041,5
98499,5
153250,5
153258,5
17053,5
153322,5
34512,5
29567,5
29560,5
74431,5
163417,5
114228,5
114234,5
170819,5
98395,5
152983,5
147132,5
207016,5
29667,5
29669,5
29673,5
74501,5
194879,5
29676,5
29649,5
131451,5
153189,5
147070,5
140018,5
163356,5
140026,5
140027,5
11337,5
98502,5
147073,5
147069,5
123879,5
49159,5
49111,5
49117,5
2232,5
114264,5
114281,5
170738,5
207022,5
11276,5
207026,5
152922,5
21886,5
170858,5
114263,5
114212,5
64495,5
64555,5
34360,5
34400,5
114220,5
203002,5
98472,5
42027,5
42016,5
186103,5
153108,5
114284,5
170820,5
98352,5
153027,5
153107,5
89188,5
147093,5
98456,5
89166,5
89193,5
108858,5
74301,5
170384,5
114115,5
114132,5
114133,5
89438,5
202955,5
163491,5
163476,5
207075,5
108910,5
108836,5
108900,5
11236,5
11230,5
2213,5
214768,5
17215,5
202966,5
17204,5
89273,5
11260,5
207045,5
152918,5
17206,5
147162,5
147151,5
2248,5
214756,5
2237,5
48822,5
29720,5
139863,5
114037,5
48677,5
48631,5
48588,5
182237,5
131361,5
34292,5
114205,5
29752,5
74264,5
29799,5
29711,5
194768,5
29742,5
214825,5
131344,5
89402,5
89411,5
152910,5
89394,5
152919,5
34290,5
89399,5
98302,5
48833,5
131385,5
48785,5
214804,5
131366,5
131367,5
98191,5
98207,5
152847,5
152865,5
147251,5
17318,5
98227,5
98280,5
136952,5
170227,5
64907,5
170260,5
170236,5
170245,5
170257,5
108915,5
89434,5
89494,5
114030,5
114032,5
170268,5
34249,5
170339,5
114126,5
48773,5
48778,5
48779,5
186067,5
124202,5
131328,5
131334,5
214853,5
124315,5
42263,5
214954,5
214940,5
2058,5
2095,5
124224,5
124213,5
108976,5
163574,5
163591,5
113978,5
114005,5
170075,5
170067,5
2048,5
29782,5
29786,5
74158,5
74176,5
29774,5
29803,5
29781,5
29777,5
17284,5
17286,5
21857,5
98251,5
98236,5
182166,5
124170,5
124165,5
191811,5
114002,5
8041,5
113996,5
139797,5
131219,5
89706,5
147320,5
29847,5
113917,5
113925,5
113956,5
191799,5
191800,5
191802,5
191812,5
98100,5
89611,5
21785,5
89541,5
170175,5
109021,5
74126,5
163605,5
182254,5
182269,5
124187,5
42200,5
131273,5
48577,5
21802,5
89629,5
207257,5
113837,5
113865,5
152733,5
200413,5
98002,5
152736,5
98054,5
109053,5
109082,5
73881,5
194679,5
139700,5
73866,5
109115,5
11077,5
89685,5
152767,5
202875,5
202882,5
182355,5
29911,5
139801,5
207212,5
89662,5
89699,5
89650,5
98180,5
42275,5
124260,5
182300,5
152778,5
113830,5
65415,5
191895,5
89808,5
152709,5
89890,5
17436,5
89818,5
73864,5
73808,5
73814,5
109253,5
11006,5
109221,5
113792,5
113781,5
215015,5
215016,5
1976,5
124402,5
200381,5
8073,5
34110,5
191849,5
98007,5
98017,5
202849,5
202852,5
131218,5
48364,5
42319,5
1938,5
207280,5
207294,5
169293,5
169322,5
169321,5
97858,5
152599,5
97932,5
163930,5
163920,5
163955,5
139639,5
139635,5
109259,5
109236,5
207291,5
42358,5
124490,5
1922,5
65344,5
209965,5
169771,5
34011,5
163907,5
21686,5
17408,5
124425,5
124426,5
124413,5
124378,5
42384,5
42380,5
191953,5
113751,5
113753,5
33953,5
30044,5
163956,5
90082,5
21507,5
152675,5
33909,5
65486,5
65556,5
113831,5
113774,5
137134,5
169262,5
131149,5
131166,5
131168,5
131172,5
48205,5
48208,5
48212,5
152654,5
89957,5
89934,5
97928,5
1912,5
182488,5
48219,5
48293,5
48297,5
124637,5
124638,5
97704,5
152506,5
21465,5
17494,5
147448,5
17491,5
65752,5
169213,5
65709,5
164067,5
73555,5
109260,5
194579,5
73552,5
1892,5
202775,5
97855,5
164010,5
73587,5
191996,5
65758,5
169209,5
124513,5
1916,5
1920,5
48217,5
124508,5
185812,5
131161,5
1865,5
8216,5
139585,5
30131,5
90314,5
90285,5
152448,5
21432,5
90241,5
10935,5
164088,5
164093,5
113561,5
137178,5
113623,5
137184,5
113643,5
90122,5
90063,5
21547,5
90081,5
73518,5
30140,5
73569,5
139556,5
185790,5
131155,5
185791,5
48171,5
124556,5
124619,5
21538,5
90107,5
65925,5
113605,5
65860,5
65821,5
65841,5
109414,5
131099,5
1751,5
164155,5
30218,5
169117,5
65907,5
113517,5
65870,5
192032,5
65904,5
124563,5
182585,5
124641,5
42551,5
42522,5
139581,5
73406,5
73428,5
202721,5
147499,5
97582,5
97584,5
90145,5
200586,5
97705,5
1863,5
215103,5
90410,5
97599,5
17588,5
17590,5
47917,5
42619,5
42623,5
73313,5
109401,5
109494,5
10880,5
113455,5
113474,5
137245,5
215101,5
124629,5
1747,5
124634,5
1792,5
152394,5
90339,5
90255,5
109407,5
124721,5
124669,5
124653,5
124654,5
1824,5
182635,5
182628,5
124623,5
97434,5
21304,5
21293,5
21317,5
21321,5
21311,5
97521,5
97522,5
164274,5
109538,5
169046,5
66022,5
137270,5
66024,5
97455,5
147587,5
97569,5
185691,5
124659,5
185682,5
30270,5
109469,5
73167,5
164246,5
47830,5
124827,5
90440,5
97579,5
97551,5
97565,5
147530,5
202692,5
97408,5
17725,5
47789,5
47791,5
42672,5
1660,5
90523,5
21290,5
66153,5
192085,5
66132,5
66139,5
113414,5
209709,5
97443,5
147601,5
207413,5
139460,5
139459,5
139451,5
109537,5
109571,5
168947,5
137318,5
21316,5
131058,5
131073,5
182695,5
42679,5
182688,5
124862,5
124864,5
90575,5
97273,5
97262,5
90549,5
97360,5
90561,5
202588,5
200758,5
73018,5
207511,5
137418,5
168882,5
66271,5
47598,5
47600,5
125063,5
42720,5
124957,5
90511,5
113413,5
164332,5
164367,5
73016,5
109590,5
202627,5
42737,5
42738,5
47635,5
42762,5
124871,5
42711,5
42718,5
113229,5
113232,5
147829,5
90716,5
90708,5
90724,5
152201,5
200800,5
164372,5
207509,5
72909,5
72984,5
72913,5
207516,5
10761,5
207526,5
125084,5
124995,5
1521,5
1523,5
113381,5
113329,5
209672,5
30397,5
200752,5
90654,5
97217,5
97221,5
90578,5
90634,5
17784,5
130768,5
168720,5
113274,5
113267,5
109627,5
109614,5
109673,5
47341,5
90832,5
168843,5
33554,5
137441,5
66468,5
66448,5
8443,5
8445,5
8446,5
1488,5
130703,5
215244,5
168773,5
192150,5
192151,5
113341,5
113349,5
42816,5
47579,5
47574,5
42822,5
130691,5
182944,5
42877,5
42878,5
164511,5
164570,5
30452,5
42978,5
1445,5
96964,5
96980,5
90890,5
168660,5
168662,5
192219,5
168659,5
137424,5
137430,5
164504,5
164508,5
30435,5
109695,5
139391,5
113181,5
209591,5
66543,5
168645,5
168646,5
152161,5
90792,5
97188,5
42905,5
182949,5
125083,5
42897,5
215289,5
207610,5
109802,5
20818,5
20819,5
96814,5
202460,5
47282,5
130534,5
47324,5
47329,5
47330,5
30459,5
10641,5
109767,5
194327,5
207609,5
17985,5
151919,5
147998,5
202478,5
91059,5
91083,5
17935,5
90970,5
90860,5
21030,5
97065,5
125222,5
215280,5
20882,5
91151,5
17993,5
72595,5
20792,5
20829,5
20785,5
20787,5
47247,5
43080,5
43033,5
113092,5
137526,5
66639,5
168573,5
168574,5
66612,5
8524,5
30548,5
168604,5
8514,5
192237,5
8522,5
209587,5
137477,5
168649,5
113096,5
125377,5
1443,5
130421,5
1414,5
185525,5
125501,5
20857,5
20880,5
8525,5
209572,5
72527,5
72452,5
72503,5
43090,5
43094,5
185503,5
109780,5
109825,5
168531,5
137578,5
66674,5
33339,5
66711,5
113077,5
20873,5
20815,5
194313,5
194298,5
109775,5
109818,5
109822,5
109823,5
43037,5
215382,5
47259,5
125506,5
125532,5
151874,5
20865,5
20853,5
113058,5
185433,5
183230,5
20806,5
20811,5
20804,5
96721,5
96728,5
192347,5
33298,5
66784,5
209518,5
168502,5
168523,5
168509,5
168507,5
125602,5
125673,5
20830,5
30542,5
72524,5
72431,5
109810,5
207630,5
185495,5
43158,5
1294,5
47173,5
43173,5
43067,5
47233,5
125667,5
125909,5
46953,5
130067,5
91286,5
20776,5
20731,5
20742,5
20734,5
109896,5
109879,5
168463,5
66867,5
66917,5
168461,5
66797,5
125908,5
207645,5
207650,5
72365,5
164774,5
164775,5
207644,5
109868,5
10567,5
202436,5
148092,5
185508,5
47191,5
43174,5
185497,5
209517,5
109815,5
200966,5
91312,5
148200,5
200926,5
151805,5
202410,5
91282,5
96537,5
109920,5
139198,5
66926,5
112850,5
209420,5
66913,5
66914,5
66946,5
209493,5
113028,5
112994,5
66770,5
66773,5
139306,5
30684,5
164842,5
96647,5
96636,5
96695,5
148154,5
183181,5
125686,5
125762,5
168489,5
200984,5
200985,5
151754,5
200976,5
183276,5
185406,5
185400,5
185404,5
72160,5
207745,5
168348,5
168369,5
168410,5
33205,5
8703,5
67017,5
109910,5
109949,5
109905,5
72189,5
164845,5
164942,5
194126,5
194128,5
96541,5
125907,5
125815,5
125807,5
1247,5
125905,5
125898,5
125920,5
125984,5
46878,5
46861,5
46853,5
183308,5
183311,5
46824,5
183342,5
137698,5
209379,5
168248,5
192477,5
67052,5
168352,5
183398,5
183402,5
109992,5
109980,5
207730,5
139181,5
139184,5
110053,5
110054,5
139172,5
46900,5
1208,5
215528,5
1165,5
125991,5
18214,5
112904,5
207738,5
96371,5
202362,5
151704,5
96352,5
96307,5
96374,5
126007,5
43322,5
110051,5
67290,5
33110,5
20584,5
151621,5
96268,5
148376,5
20586,5
109997,5
10471,5
207761,5
71996,5
110074,5
71918,5
194116,5
194118,5
91470,5
20600,5
151695,5
151698,5
91467,5
91443,5
8725,5
8727,5
67328,5
67366,5
67279,5
67280,5
46529,5
185271,5
185288,5
43473,5
67239,5
67242,5
209381,5
209361,5
67196,5
33148,5
67357,5
67319,5
183429,5
46649,5
43435,5
126163,5
33111,5
168152,5
33149,5
192505,5
20538,5
20524,5
20492,5
20494,5
91706,5
43400,5
46697,5
46660,5
126349,5
126352,5
126353,5
126354,5
43506,5
43552,5
43553,5
126344,5
192577,5
33045,5
33050,5
67384,5
8840,5
112664,5
110152,5
126356,5
71857,5
71775,5
71814,5
165131,5
67422,5
67426,5
192588,5
